source_text,target_text
"[' ', 'in', 'these', 'locations', 'mr', '.', ' ', 'says', 'retailers', 'are', 'increasingly', 'cautious', 'about', 'expanding', 'and', ' ', 'have', 'remained', 'steady', 'or', 'in', 'some', 'cases', 'have', 'declined']", in these locations mr.  says retailers are increasingly cautious about expanding and  have remained steady or in some cases have declined 
"[' ', 'the', 'thriving', ' ', 'street', 'area', 'offers', ' ', 'of', 'about', '$', 'N', 'a', 'square', 'foot', 'as', 'do', ' ', 'locations', 'along', 'lower', 'fifth', 'avenue']", the thriving  street area offers  of about $ N a square foot as do  locations along lower fifth avenue 
"[' ', 'by', 'contrast', ' ', 'in', 'the', 'best', 'retail', 'locations', 'in', 'boston', 'san', 'francisco', 'and', 'chicago', 'rarely', 'top', '$', 'N', 'a', 'square', 'foot']", by contrast  in the best retail locations in boston san francisco and chicago rarely top $ N a square foot 
"[' ', 'and', ' ', 'on', 'beverly', 'hills', ""'"", ' ', 'drive', 'generally', 'do', ""n't"", 'exceed', 'about', '$', 'N', 'a', 'square', 'foot']", and  on beverly hills '  drive generally do n't exceed about $ N a square foot 
"[' ', 'this', 'role', 'reversal', 'holds', 'true', 'as', 'well', 'for', 'his', 'three', 'liberal', 'and', 'moderate', 'allies', 'justices', ' ', 'marshall', 'harry', ' ', 'and', 'john', 'stevens']", this role reversal holds true as well for his three liberal and moderate allies justices  marshall harry  and john stevens 
"[' ', 'the', 'four', 'justices', 'are', 'no', 'newcomers', 'to', 'dissent', 'often', 'joining', 'forces', 'in', 'the', 'past', 'decade', 'to', ' ', 'the', 'court', ""'s"", 'conservative', ' ']", the four justices are no newcomers to dissent often joining forces in the past decade to  the court 's conservative  
"[' ', 'now', 'however', 'as', 'the', 'court', ""'s"", 'new', ' ', 'conservative', 'majority', 'continues', 'to', ' ', 'victories', 'for', 'the', 'liberals', 'are', 'rare']", now however as the court 's new  conservative majority continues to  victories for the liberals are rare 
"[' ', 'the', 'change', 'is', 'most', 'dramatic', 'for', 'justice', ' ', 'the', 'last', ' ', 'of', 'the', ' ', 'liberal', 'majority', 'under', 'chief', 'justice', ' ', 'warren']", the change is most dramatic for justice  the last  of the  liberal majority under chief justice  warren 
"[' ', 'last', 'term', 'alone', 'he', 'cast', 'N', ' ', 'votes', 'in', 'N', 'decisions', 'with', 'the', 'contentious', ' ', 'ruling', 'as', 'his', 'only', 'big', 'victory']", last term alone he cast N  votes in N decisions with the contentious  ruling as his only big victory 
"[' ', 'he', 'like', 'justice', ' ', 'considers', ' ', 'highly', 'important', 'for', 'the', 'future', 'a', 'point', 'that', 'has', ""n't"", 'escaped', 'legal', 'scholars']", he like justice  considers  highly important for the future a point that has n't escaped legal scholars 
"[' ', 'friends', 'and', 'associates', 'who', 'saw', 'justice', ' ', 'during', 'the', 'summer', 'said', 'he', 'was', 'no', 'more', 'discouraged', 'about', 'the', 'court', 'than', 'in', 'recent', 'years']", friends and associates who saw justice  during the summer said he was no more discouraged about the court than in recent years 
"[' ', 'but', 'his', 'level', 'of', 'frustration', 'showed', 'in', 'a', 'recent', ' ', 'speech', 'to', 'a', 'group', 'of', 'hundreds', 'of', 'lawyers', 'in', 'chicago']", but his level of frustration showed in a recent  speech to a group of hundreds of lawyers in chicago 
"[' ', 'these', ' ', 'transactions', 'leave', 'the', 'bulk', 'of', 'bad', 'assets', 'mostly', 'real', 'estate', 'with', 'the', 'government', 'to', 'be', 'sold', 'later']", these  transactions leave the bulk of bad assets mostly real estate with the government to be sold later 
"[' ', 'the', 'buyers', 'will', 'also', 'be', 'locked', 'into', 'deposit', 'rates', 'for', 'just', 'two', 'weeks', 'as', 'has', 'been', 'the', 'case', 'with', 'previous', 'deals']", the buyers will also be locked into deposit rates for just two weeks as has been the case with previous deals 
"[' ', 'ncnb', 'texas', 'national', 'bank', 'will', 'pay', 'the', 'rtc', 'a', 'premium', 'of', '$', 'N', 'million', 'for', '$', 'N', 'billion', 'in', 'deposits']", ncnb texas national bank will pay the rtc a premium of $ N million for $ N billion in deposits 
"[' ', 'ncnb', 'also', 'acquired', 'freedom', 'savings', '&', 'loan', 'association', 'tampa', 'fla', '.', 'which', 'had', 'total', 'assets', 'of', '$', 'N', 'million']", ncnb also acquired freedom savings & loan association tampa fla. which had total assets of $ N million 
"[' ', 'ncnb', 'will', 'also', 'acquire', '$', 'N', 'million', 'of', 'freedom', ""'s"", 'assets', 'from', 'the', 'rtc', 'which', 'will', 'require', '$', 'N', 'million', 'in', 'assistance']", ncnb will also acquire $ N million of freedom 's assets from the rtc which will require $ N million in assistance 
"[' ', 'meridian', 'bancorp', 'inc', '.', 'reading', 'pa', '.', 'will', 'acquire', 'hill', 'financial', 'savings', 'association', 'red', 'hill', 'pa', '.', 'which', 'had', '$', 'N', 'billion', 'in', 'assets']", meridian bancorp inc. reading pa. will acquire hill financial savings association red hill pa. which had $ N billion in assets 
"[' ', 'it', 'will', 'also', 'purchase', '$', 'N', 'million', 'of', 'the', 'thrift', ""'s"", 'assets', 'with', '$', 'N', 'billion', 'in', 'rtc', 'assistance']", it will also purchase $ N million of the thrift 's assets with $ N billion in rtc assistance 
"[' ', 'it', 'will', 'also', 'purchase', '$', 'N', 'million', 'in', 'assets', 'and', 'receive', '$', 'N', 'million', 'in', 'assistance', 'from', 'the', 'rtc']", it will also purchase $ N million in assets and receive $ N million in assistance from the rtc 
"[' ', 'but', 'time', 'as', 'part', 'of', 'the', 'more', ' ', 'time', 'warner', 'wants', 'to', ' ', 'itself', 'away', 'from', 'expensive', ' ']", but time as part of the more  time warner wants to  itself away from expensive  
"[' ', 'time', 'magazine', 'executives', 'predictably', ' ', 'the', 'circulation', 'cut', 'as', 'a', 'show', 'of', 'strength', 'and', 'actually', 'a', 'benefit', 'to', 'advertisers']", time magazine executives predictably  the circulation cut as a show of strength and actually a benefit to advertisers 
"[' ', 'however', 'time', 'executives', 'used', 'the', 'same', 'explanation', 'when', 'in', 'october', 'N', 'the', 'magazine', 'cut', 'its', 'guaranteed', 'circulation', 'from', 'N', 'million', 'to', 'N', 'million']", however time executives used the same explanation when in october N the magazine cut its guaranteed circulation from N million to N million 
"[' ', 'it', ""'s"", 'not', 'a', 'show', 'of', 'weakness', 'they', 'are', 'improving', 'the', 'quality', 'of', 'circulation', 'while', ' ', 'their', 'profits']", it 's not a show of weakness they are improving the quality of circulation while  their profits 
"[' ', 'when', 'the', 'news', 'broke', 'of', 'an', 'attempted', 'coup', 'in', 'panama', 'two', 'weeks', 'ago', 'sen', '.', 'christopher', 'dodd', 'called', 'the', 'state', 'department', 'for', 'a', 'briefing']", when the news broke of an attempted coup in panama two weeks ago sen. christopher dodd called the state department for a briefing 
"[' ', 'it', 'is', 'bigger', 'faster', 'and', 'more', 'profitable', 'than', 'the', 'news', 'divisions', 'of', 'any', 'of', 'the', 'three', 'major', 'broadcast', 'networks']", it is bigger faster and more profitable than the news divisions of any of the three major broadcast networks 
"[' ', 'in', 'addition', 'many', 'cable', '-', 'tv', 'systems', 'themselves', 'are', 'airing', 'more', 'local', 'and', 'regional', 'news', 'programs', 'produced', 'by', 'local', 'broadcast', 'stations']", in addition many cable-tv systems themselves are airing more local and regional news programs produced by local broadcast stations 
"[' ', 'the', 'brief', 'attention', 'viewers', 'give', ' ', 'could', 'put', 'it', 'at', 'a', 'disadvantage', 'as', 'ratings', 'data', 'and', 'advertising', 'become', 'more', 'important', 'to', 'cable', '-', 'tv', 'channels']", the brief attention viewers give  could put it at a disadvantage as ratings data and advertising become more important to cable-tv channels 
"[' ', 'it', 'filled', 'its', 'daily', 'schedule', 'with', ' ', 'called', '   ', 'and', ' ', 'but', 'the', 'shows', ' ', 'little', 'in', 'content', ' ', 'or', 'look']", it filled its daily schedule with  called    and  but the shows  little in content  or look 
"[' ', 'our', 'goal', 'is', 'to', 'create', 'more', 'programs', 'with', 'an', 'individual', 'identity', 'says', 'paul', '  ', 'executive', 'vice', 'president', 'for', 'programming']", our goal is to create more programs with an individual identity says paul   executive vice president for programming 
"[' ', 'she', ""'s"", ' ', 'a', 'staff', 'of', 'about', 'N', ' ', 'reporters', 'who', 'will', 'produce', 'weekly', ' ', 'segments', 'with', 'an', 'eye', 'toward', 'breaking', 'big', 'stories']", she 's  a staff of about N  reporters who will produce weekly  segments with an eye toward breaking big stories 
"['  ', 'recently', 'gave', 'most', 'employees', 'raises', 'of', 'as', 'much', 'as', 'N', 'N', 'but', 'they', ""'re"", 'still', 'drastically', ' ', 'compared', 'with', 'the', 'networks']",  recently gave most employees raises of as much as N N but they 're still drastically  compared with the networks 
"[' ', 'the', 'community', 'reinvestment', 'act', 'requires', 'savings', 'and', 'loan', 'associations', 'to', 'lend', 'money', 'in', 'amounts', 'related', 'to', 'areas', 'where', 'deposits', 'are', 'received']", the community reinvestment act requires savings and loan associations to lend money in amounts related to areas where deposits are received 
"[' ', 'the', 'transaction', 'announced', 'in', 'august', 'included', 'about', '$', 'N', 'million', 'in', 'deposits', 'at', 'the', 'five', 'outlets', 'in', 'california', ""'s"", 'san', ' ', 'valley']", the transaction announced in august included about $ N million in deposits at the five outlets in california 's san  valley 
"[' ', 'though', 'the', 'argument', 'may', 'have', 'a', ' ', 'ring', 'to', 'it', 'even', 'the', 's&l', 'lawyers', 'concede', 'there', ""'s"", 'little', 'precedent', 'to', 'back', 'their', 'position']", though the argument may have a  ring to it even the s&l lawyers concede there 's little precedent to back their position 
"[' ', 'this', 'institution', 'is', 'just', 'brain', 'dead', 'says', 'mr', '.', ' ', 'a', 'partner', 'in', 'the', 'dallas', 'office', 'of', ' ', '&', ' ', 'a', 'houston', 'law', 'firm']", this institution is just brain dead says mr.  a partner in the dallas office of  &  a houston law firm 
"[' ', 'but', 'a', 'lawyer', 'for', ' ', 'investment', 'group', 'the', 'developer', 'of', 'valley', 'ranch', ' ', 'such', 'arguments', 'as', 'a', 'defense', 'du', ' ']", but a lawyer for  investment group the developer of valley ranch  such arguments as a defense du  
"[' ', 'we', ""'re"", 'asking', 'the', 'court', 'for', 'a', 'number', 'of', 'things', 'he', 'can', 'grant', 'in', 'addition', 'to', 'the', ' ', 'of', 'victory', 'he', 'says']", we 're asking the court for a number of things he can grant in addition to the  of victory he says 
"[' ', 'kenneth', 'j.', ' ', 'who', 'was', 'named', 'president', 'of', 'this', 'thrift', 'holding', 'company', 'in', 'august', 'resigned', 'citing', 'personal', 'reasons']", kenneth j.  who was named president of this thrift holding company in august resigned citing personal reasons 
"[' ', 'the', 'releases', 'announced', 'last', 'week', 'by', 'president', 'de', ' ', 'were', 'viewed', 'as', 'pretoria', ""'s"", '  ', 'of', 'the', 'anc']", the releases announced last week by president de  were viewed as pretoria 's   of the anc 
"[' ', 'the', 'president', 'at', 'a', 'news', 'conference', 'friday', 'also', 'renewed', 'a', 'call', 'for', 'the', ' ', 'of', 'panama', ""'s"", 'noriega']", the president at a news conference friday also renewed a call for the  of panama 's noriega 
"[' ', 'the', 'administration', ""'s"", 'policy', 'was', 'stated', 'in', 'a', ' ', 'brief', 'urging', 'the', 'supreme', 'court', 'to', 'give', 'states', 'more', ' ', 'to', 'restrict', 'abortions']", the administration 's policy was stated in a  brief urging the supreme court to give states more  to restrict abortions 
"[' ', 'the', 'justice', 'department', 'announced', 'that', 'the', 'fbi', 'has', 'been', 'given', 'the', 'authority', 'to', 'seize', 'u.s', '.', ' ', 'overseas', 'without', 'the', 'permission', 'of', 'foreign', 'governments']", the justice department announced that the fbi has been given the authority to seize u.s.  overseas without the permission of foreign governments 
"[' ', 'nasa', ' ', 'the', 'space', 'shuttle', 'atlantis', 'ready', 'for', 'launch', 'tomorrow', 'following', 'a', '  ', 'of', 'the', 'flight', 'because', 'of', 'a', ' ', 'engine', 'computer']", nasa  the space shuttle atlantis ready for launch tomorrow following a   of the flight because of a  engine computer 
"[' ', 'the', 'spacecraft', ""'s"", 'five', ' ', 'are', 'to', ' ', 'the', 'galileo', 'space', 'probe', 'on', 'an', 'exploration', 'mission', 'to', 'jupiter']", the spacecraft 's five  are to  the galileo space probe on an exploration mission to jupiter 
"[' ', 'china', ""'s"", 'communist', 'leadership', 'voted', 'to', ' ', 'the', 'party', 'of', 'hostile', 'and', ' ', 'elements', 'and', 'wealthy', 'private', 'businessmen', 'whom', 'they', 'called', ' ']", china 's communist leadership voted to  the party of hostile and  elements and wealthy private businessmen whom they called  
"[' ', 'the', 'decision', 'reported', 'by', 'the', 'official', ' ', 'news', 'agency', 'indicated', 'that', 'the', 'crackdown', 'prompted', 'by', ' ', 'pro', '-', 'democracy', 'protests', 'in', 'june', 'is', ' ']", the decision reported by the official  news agency indicated that the crackdown prompted by  pro-democracy protests in june is  
"[' ', 'the', 'decision', 'is', 'the', 'latest', 'move', 'in', 'an', ' ', 'battle', 'between', 'the', 'franchisees', 'and', 'mr', '.', 'posner', 'that', 'began', 'in', 'august']", the decision is the latest move in an  battle between the franchisees and mr. posner that began in august 
"[' ', 'one', 'week', 'later', 'leonard', 'h.', 'roberts', 'president', 'and', 'chief', 'executive', 'officer', 'of', 'arby', ""'s"", 'was', 'fired', 'in', 'a', 'dispute', 'with', 'mr', '.', 'posner']", one week later leonard h. roberts president and chief executive officer of arby 's was fired in a dispute with mr. posner 
"[' ', 'friday', 'N', 'franchisees', 'announced', 'the', 'formation', 'of', 'an', 'association', 'called', 'a.p', '.', 'association', 'inc', '.', 'to', 'preserve', 'the', 'integrity', 'of', 'the', 'arby', ""'s"", 'system']", friday N franchisees announced the formation of an association called a.p. association inc. to preserve the integrity of the arby 's system 
"[' ', 'we', 'support', 'all', 'efforts', 'to', 'remove', 'victor', 'posner', 'from', 'control', 'of', 'arby', ""'s"", 'inc', '.', 'and', 'the', 'arby', ""'s"", 'system']", we support all efforts to remove victor posner from control of arby 's inc. and the arby 's system 
"[' ', 'the', 'group', 'said', 'it', 'would', 'consider', 'among', 'other', 'things', ' ', 'royalty', 'payments', 'and', ' ', 'a', 'class', '-', 'action', 'lawsuit', 'seeking', 'court', 'approval', 'for', 'the', ' ']", the group said it would consider among other things  royalty payments and  a class-action lawsuit seeking court approval for the  
"[' ', 'that', 'rise', 'came', 'on', 'top', 'of', 'a', 'N', 'N', 'gain', 'in', 'august', 'and', 'suggested', 'there', 'is', 'still', 'healthy', 'consumer', 'demand', 'in', 'the', 'economy']", that rise came on top of a N N gain in august and suggested there is still healthy consumer demand in the economy 
"[' ', 'all', 'year', 'energy', 'prices', 'have', ' ', 'the', 'producer', 'price', 'index', 'which', 'measures', 'changes', 'in', 'the', 'prices', 'producers', 'receive', 'for', 'goods']", all year energy prices have  the producer price index which measures changes in the prices producers receive for goods 
"[' ', 'overall', 'the', 'index', 'has', 'climbed', 'at', 'a', 'N', 'N', 'compound', 'annual', 'rate', 'since', 'the', 'start', 'of', 'the', 'year', 'the', 'labor', 'department', 'said']", overall the index has climbed at a N N compound annual rate since the start of the year the labor department said 
"[' ', 'some', 'analysts', 'expect', 'oil', 'prices', 'to', 'remain', 'relatively', 'stable', 'in', 'the', 'months', 'ahead', 'leaving', 'the', 'future', 'pace', 'of', 'inflation', 'uncertain']", some analysts expect oil prices to remain relatively stable in the months ahead leaving the future pace of inflation uncertain 
"[' ', 'passenger', 'car', 'prices', 'jumped', 'N', 'N', 'in', 'september', 'after', 'climbing', 'N', 'N', 'in', 'august', 'and', 'declining', 'in', 'the', 'late', 'spring', 'and', 'summer']", passenger car prices jumped N N in september after climbing N N in august and declining in the late spring and summer 
"[' ', 'although', 'all', 'the', 'price', 'data', 'were', 'adjusted', 'for', 'normal', 'seasonal', 'fluctuations', 'car', 'prices', 'rose', 'beyond', 'the', ' ', 'autumn', 'increase']", although all the price data were adjusted for normal seasonal fluctuations car prices rose beyond the  autumn increase 
"[' ', 'prices', 'for', 'capital', 'equipment', 'rose', 'a', 'hefty', 'N', 'N', 'in', 'september', 'while', 'prices', 'for', 'home', 'electronic', 'equipment', 'fell', 'N', 'N']", prices for capital equipment rose a hefty N N in september while prices for home electronic equipment fell N N 
"[' ', 'meanwhile', 'the', 'retail', 'sales', 'report', 'showed', 'that', 'car', 'sales', 'rose', 'N', 'N', 'in', 'september', 'to', '$', 'N', 'billion']", meanwhile the retail sales report showed that car sales rose N N in september to $ N billion 
"[' ', 'he', 'said', 'nonperforming', 'assets', 'rose', 'to', 'slightly', 'more', 'than', '$', 'N', 'million', 'from', '$', 'N', 'million', 'between', 'june', 'and', 'september']", he said nonperforming assets rose to slightly more than $ N million from $ N million between june and september 
"['   ', 'estimated', 'that', 'it', 'will', 'provide', 'between', '$', 'N', 'million', 'and', '$', 'N', 'million', 'for', 'credit', 'losses', 'in', 'the', 'third', 'quarter']",   estimated that it will provide between $ N million and $ N million for credit losses in the third quarter 
"[' ', 'all', 'these', 'actions', 'mr', '.', ' ', 'said', 'will', 'result', 'in', 'a', 'loss', 'of', '$', 'N', 'million', 'to', '$', 'N', 'million', 'for', 'the', 'third', 'quarter']", all these actions mr.  said will result in a loss of $ N million to $ N million for the third quarter 
"[' ', 'the', 'suspension', 'of', 'a', 'preferred', 'stock', 'dividend', 'is', 'a', 'serious', 'step', 'that', 'signals', 'that', 'regulators', 'have', 'deep', 'concerns', 'about', 'an', 'institution', ""'s"", 'health']", the suspension of a preferred stock dividend is a serious step that signals that regulators have deep concerns about an institution 's health 
"[' ', 'in', 'march', 'regulators', 'labeled', 'centrust', 'a', 'troubled', 'institution', 'largely', 'because', 'of', 'its', 'big', 'junk', '-', 'bond', 'holdings', 'and', 'its', 'operating', 'losses']", in march regulators labeled centrust a troubled institution largely because of its big junk-bond holdings and its operating losses 
"[' ', 'centrust', 'which', 'is', 'florida', ""'s"", 'largest', 'thrift', 'holds', 'one', 'of', 'the', 'largest', 'junk', '-', 'bond', 'portfolios', 'of', 'any', 'thrift', 'in', 'the', 'nation']", centrust which is florida 's largest thrift holds one of the largest junk-bond portfolios of any thrift in the nation 
"[' ', 'since', 'april', 'it', 'has', ' ', 'its', 'high', '-', 'yield', 'bond', 'holdings', 'to', 'about', '$', 'N', 'million', 'from', '$', 'N', 'billion']", since april it has  its high-yield bond holdings to about $ N million from $ N billion 
"[' ', 'mr', '.', 'paul', 'said', 'only', 'about', '$', 'N', 'million', 'of', 'the', 'current', 'holdings', 'are', ' ', 'securities', 'registered', 'with', 'the', 'securities', 'and', 'exchange', 'commission']", mr. paul said only about $ N million of the current holdings are  securities registered with the securities and exchange commission 
"[' ', 'most', 'analysts', 'and', 'thrift', 'executives', 'had', 'expected', 'a', 'decision', 'on', 'the', 'proposed', 'transaction', 'which', 'was', 'announced', 'in', 'july', 'long', 'before', 'now']", most analysts and thrift executives had expected a decision on the proposed transaction which was announced in july long before now 
"[' ', 'branches', 'and', 'deposits', 'can', 'be', 'sold', 'at', 'a', 'premium', 'in', 'the', 'event', 'federal', 'regulators', 'take', 'over', 'an', 'institution']", branches and deposits can be sold at a premium in the event federal regulators take over an institution 
"[' ', 'centrust', 'said', 'the', 'branch', 'sale', 'would', 'also', 'reduce', 'the', 'company', ""'s"", 'large', 'amount', 'of', 'good', 'will', 'by', 'about', '$', 'N', 'million']", centrust said the branch sale would also reduce the company 's large amount of good will by about $ N million 
"[' ', 'critics', 'however', 'say', 'the', 'branch', 'sale', 'will', 'make', 'centrust', 'more', 'dependent', 'than', 'ever', 'on', ' ', 'deposits', 'and', 'junk', 'bonds']", critics however say the branch sale will make centrust more dependent than ever on  deposits and junk bonds 
"[' ', 'but', 'much', 'of', 'what', 'the', 'europeans', 'want', 'to', 'protect', 'seems', 'every', 'bit', 'as', ' ', 'as', 'what', 'they', 'are', 'trying', 'to', 'keep', 'out']", but much of what the europeans want to protect seems every bit as  as what they are trying to keep out 
"[' ', 'a', ' ', 'through', 'the', 'television', 'listings', 'and', 'a', 'few', ' ', 'of', 'the', 'european', 'television', 'dial', 'suggest', 'one', 'reason', 'why']", a  through the television listings and a few  of the european television dial suggest one reason why 
"[' ', 'while', 'there', 'are', 'some', 'popular', 'action', 'and', 'drama', 'series', 'few', ' ', 'the', 'high', 'culture', 'and', ' ', 'production', 'values', 'one', 'might', 'expect']", while there are some popular action and drama series few  the high culture and  production values one might expect 
"[' ', 'one', 'of', 'france', ""'s"", 'most', 'popular', 'saturday', 'night', 'programs', 'features', ' ', 'seeking', 'out', 'their', '  ', 'for', '  ']", one of france 's most popular saturday night programs features  seeking out their   for   
"['  ', 'in', 'germany', 'or', 'italy', 'rarely', 'make', 'it', 'even', 'to', 'france', 'or', 'great', 'britain', 'and', 'almost', 'never', 'show', 'up', 'on', 'u.s', '.', 'screens']",  in germany or italy rarely make it even to france or great britain and almost never show up on u.s. screens 
"[' ', 'another', '   ', 'where', ' ', 'from', ' ', 'european', 'countries', 'make', ' ', 'of', 'themselves', 'performing', ' ', 'tasks', 'is', 'a', 'hit', 'in', 'france']", another    where  from  european countries make  of themselves performing  tasks is a hit in france 
"[' ', 'it', 'was', ' ', 'news', 'in', 'italy', 'earlier', 'this', 'year', 'when', 'the', ' ', 'inspector', 'was', ' ', 'down', 'in', 'the', 'series']", it was  news in italy earlier this year when the  inspector was  down in the series 
"[' ', 'thus', 'europe', 'has', 'begun', 'the', 'recent', 'crusade', 'to', 'produce', 'more', 'worthy', 'shows', 'of', 'its', 'own', 'programs', 'with', 'broader', 'appeal']", thus europe has begun the recent crusade to produce more worthy shows of its own programs with broader appeal 
"[' ', 'until', 'recently', 'national', 'governments', 'in', 'europe', 'controlled', 'most', 'of', 'the', 'air', 'time', 'and', 'allowed', 'little', 'or', 'no', 'advertising']", until recently national governments in europe controlled most of the air time and allowed little or no advertising 
"[' ', 'but', 'not', 'much', 'money', 'was', 'spent', 'on', 'the', 'shows', 'either', 'a', 'situation', 'that', 'encouraged', ' ', 'talk', 'and', 'game', 'shows', 'while', 'discouraging', '  ']", but not much money was spent on the shows either a situation that encouraged  talk and game shows while discouraging   
"[' ', 'now', 'however', 'commercial', 'channels', 'are', 'coming', 'to', 'most', 'european', 'countries', 'and', 'at', 'the', 'same', 'time', 'satellite', 'and', 'cable', 'technology', 'is', 'spreading', 'rapidly']", now however commercial channels are coming to most european countries and at the same time satellite and cable technology is spreading rapidly 
"[' ', 'just', 'last', 'week', 'greece', 'authorized', 'two', 'commercial', 'channels', 'for', 'the', 'first', 'time', 'spain', 'earlier', 'began', 'to', 'allow', 'commercial', 'television', 'alongside', 'its', 'state', 'channels']", just last week greece authorized two commercial channels for the first time spain earlier began to allow commercial television alongside its state channels 
"['   ', 'in', 'bonn', '  ', 'in', 'milan', 'tim', ' ', 'in', 'london', 'and', '  ', 'in', 'madrid', 'contributed', 'to', 'this', 'article']",   in bonn   in milan tim  in london and   in madrid contributed to this article 
"[' ', 'after', 'two', 'years', 'of', 'talks', 'plans', 'for', 'the', 'venture', 'are', 'sufficiently', 'advanced', 'for', 'the', 'companies', 'to', 'seek', 'french', 'and', 'british', 'government', 'clearance']", after two years of talks plans for the venture are sufficiently advanced for the companies to seek french and british government clearance 
"[' ', 'the', 'venture', 'would', 'strengthen', 'the', 'rapidly', 'growing', 'ties', 'between', 'the', 'two', 'companies', 'and', 'help', 'make', 'them', 'a', 'leading', 'force', 'in', 'european', 'defense', 'contracting']", the venture would strengthen the rapidly growing ties between the two companies and help make them a leading force in european defense contracting 
"[' ', 'in', 'recent', 'months', 'a', 'string', 'of', 'cross', '-', 'border', 'mergers', 'and', 'joint', 'ventures', 'have', ' ', 'the', ' ', 'world', 'of', 'european', 'arms', 'manufacture']", in recent months a string of cross-border mergers and joint ventures have  the  world of european arms manufacture 
"[' ', 'already', 'british', 'aerospace', 'and', 'french', '   ', 'on', 'a', 'british', 'missile', 'contract', 'and', 'on', 'an', ' ', 'control', 'radar', 'system']", already british aerospace and french    on a british missile contract and on an  control radar system 
"[' ', 'but', 'neither', ' ', 'nor', ' ', 'unrelated', 'to', 'stamford', ' ', 'general', 'electric', 'co.', 'are', 'sitting', 'quietly', 'by', 'as', 'their', 'competitors', 'join', 'forces']", but neither  nor  unrelated to stamford  general electric co. are sitting quietly by as their competitors join forces 
"[' ', 'but', 'it', 'may', 'be', 'weeks', 'before', ' ', 'and', 'its', 'potential', 'partners', 'decide', 'whether', 'to', 'bid', 'the', 'source', 'indicated']", but it may be weeks before  and its potential partners decide whether to bid the source indicated 
"[' ', 'a', 'consortium', 'bid', 'however', 'would', '  ', ""'s"", 'direct', 'role', 'in', 'ferranti', 'and', 'might', 'consequently', ' ', 'ministry', 'officials']", a consortium bid however would   's direct role in ferranti and might consequently  ministry officials 
"[' ', 'we', 'have', 'nothing', 'to', 'say', 'about', 'this', 'affair', 'which', 'does', ""n't"", 'concern', 'us', 'a', ' ', 'official', 'said', 'sunday']", we have nothing to say about this affair which does n't concern us a  official said sunday 
"[' ', 'the', 'missile', 'venture', 'the', 'british', 'aerospace', 'spokeswoman', 'said', 'is', 'a', 'needed', 'response', 'to', 'the', 'new', 'environment', 'in', 'defense', 'contracting']", the missile venture the british aerospace spokeswoman said is a needed response to the new environment in defense contracting 
"[' ', 'canadian', 'crude', 'production', 'averaged', 'about', 'N', 'million', 'barrels', 'a', 'day', 'during', 'N', ""'s"", 'first', 'half', 'about', 'N', 'N', 'below', 'the', 'N', 'level']", canadian crude production averaged about N million barrels a day during N 's first half about N N below the N level 
"[' ', 'mr', '.', ' ', 'said', 'the', 'main', 'reason', 'for', 'the', 'production', 'decline', 'is', 'shrinking', 'output', 'of', 'light', 'crude', 'from', 'mature', 'conventional', 'fields', 'in', 'western', 'canada']", mr.  said the main reason for the production decline is shrinking output of light crude from mature conventional fields in western canada 
"[' ', 'the', ' ', 'business', 'was', 'hurt', 'by', 'reduced', 'margins', 'and', 'start', '-', 'up', 'costs', 'associated', 'with', 'its', 'joseph', 't.', ' ', '&', 'son', 'unit']", the  business was hurt by reduced margins and start-up costs associated with its joseph t.  & son unit 
"[' ', 'last', 'week', 'microsoft', 'said', 'it', 'expects', 'revenue', 'for', 'its', 'first', 'quarter', 'ended', 'sept', '.', 'N', 'to', 'increase', 'N', 'N']", last week microsoft said it expects revenue for its first quarter ended sept. N to increase N N 
"[' ', 'the', 'announcement', 'caused', 'the', 'company', ""'s"", 'stock', 'to', 'surge', '$', 'N', 'to', 'close', 'at', '$', 'N', 'a', 'share']", the announcement caused the company 's stock to surge $ N to close at $ N a share 
"[' ', 'microsoft', ""'s"", 'surprising', 'strength', 'is', 'one', 'example', 'of', 'the', 'difficulty', 'facing', 'investors', 'looking', 'for', ' ', 'about', 'the', 'financial', 'health', 'of', 'the', 'computer', 'firms']", microsoft 's surprising strength is one example of the difficulty facing investors looking for  about the financial health of the computer firms 
"[' ', 'it', ""'s"", 'hard', 'to', 'know', 'what', 'to', 'expect', 'at', 'this', 'point', 'said', 'peter', 'rogers', 'an', 'analyst', 'at', 'robertson', ' ', '&', 'co']", it 's hard to know what to expect at this point said peter rogers an analyst at robertson  & co 
"[' ', 'this', 'month', 'however', 'businessland', 'warned', 'investors', 'that', 'results', 'for', 'its', 'first', 'quarter', 'ended', 'sept', '.', 'N', 'had', ""n't"", 'met', 'expectations']", this month however businessland warned investors that results for its first quarter ended sept. N had n't met expectations 
"[' ', 'the', 'company', 'said', 'it', 'expects', 'earnings', 'of', 'N', 'to', 'N', 'cents', 'a', 'share', 'down', 'from', 'N', 'cents', 'a', 'share', 'in', 'the', 'year', '-', 'earlier', 'period']", the company said it expects earnings of N to N cents a share down from N cents a share in the year-earlier period 
"[' ', 'while', 'the', 'earnings', 'picture', ' ', 'observers', 'say', 'the', 'major', 'forces', 'expected', 'to', 'shape', 'the', 'industry', 'in', 'the', 'coming', 'year', 'are', ' ']", while the earnings picture  observers say the major forces expected to shape the industry in the coming year are  
