source_text,target_text
"['When', 'consumer', 'confidence', 'declines', 'people', 'are', 'more', 'likely', 'to', 'collect', 'coupons', '.']",When consumer confidence declines people are more likely to collect coupons.
"['Rehnquist', 'was', 'a', 'respected', 'justice', '.']",Rehnquist was a respected justice.
"['Porches', 'and', 'stoops', ',', 'those', 'symbols', 'of', 'a', 'vibrant', 'social', 'life', ',', 'stopped', 'being', 'used', 'as', 'gathering', 'places', 'for', 'a', 'rather', 'practical', 'reason', '--', 'air', 'conditioning', '.']","Porches and stoops, those symbols of a vibrant social life, stopped being used as gathering places for a rather practical reason--air conditioning."
"['Text', 'box', '4.1', 'describes', 'how', 'the', 'NIPA', 'and', 'unified', 'budget', 'concepts', 'differ', '.']",Text box 4.1 describes how the NIPA and unified budget concepts differ.
"['They', 'made', 'accusations', 'about', 'the', 'platform', '.']",They made accusations about the platform.
"['Loire', 'Valley']",Loire Valley
"['To', 'reach', 'any', 'of', 'the', 'three', 'Carbet', 'falls', ',', 'you', 'must', 'continue', 'walking', 'after', 'the', 'roads', 'come', 'to', 'an', 'end', 'for', '20', 'minutes', ',', '30', 'minutes', ',', 'or', 'two', 'hours', 'respectively', '.']","To reach any of the three Carbet falls, you must continue walking after the roads come to an end for 20 minutes, 30 minutes, or two hours respectively."
"['Come', 'on', ',', 'let', ""'s"", 'have', 'tea', '.']","Come on, let's have tea."
"['There', 'was', 'never', 'any', 'cane', 'grown', 'at', 'all', 'in', '1799', '.']",There was never any cane grown at all in 1799.
"['will', 'never', 'be', 'doused', '(', 'Brit', 'Hume', ',', 'Fox', 'News', 'Sunday', ';', 'Tony', 'Blankley', ',', 'Late', 'Edition', ';', 'Robert', 'Novak', ',', 'Capital', 'Gang', ';', 'Tucker', 'Carlson', ',', 'The', 'McLaughlin', 'Group', ')', '.', 'The', 'middle', 'way', 'is', 'best', 'expressed', 'by', 'Howard', 'Kurtz', '(', 'NBC', ""'s"", 'Meet', 'the', 'Press', ')', '--he', 'scolds', 'Brill', 'for', 'undisclosed', 'campaign', 'contributions', 'and', 'for', 'overstretching', 'his', 'legal', 'case', 'against', 'Kenneth', 'Starr', 'but', 'applauds', 'him', 'for', 'casting', 'light', 'on', 'the', 'media', '.']","will never be doused (Brit Hume, Fox News Sunday ; Tony Blankley, Late Edition ; Robert Novak, Capital Gang ; Tucker Carlson, The McLaughlin Group ). The middle way is best expressed by Howard Kurtz (NBC's Meet the Press )--he scolds Brill for undisclosed campaign contributions and for overstretching his legal case against Kenneth Starr but applauds him for casting light on the media."
"['Today', 'it', 'is', 'possible', 'to', 'buy', 'cheap', 'papyrus', 'printed', 'with', 'gaudy', 'Egyptian', 'scenes', 'in', 'almost', 'every', 'souvenir', 'shop', 'in', 'the', 'country', ',', 'but', 'some', 'of', 'the', 'most', 'authentic', 'are', 'sold', 'at', 'The', 'Pharaonic', 'Village', 'in', 'Cairo', 'where', 'the', 'papyrus', 'is', 'grown', ',', 'processed', ',', 'and', 'hand', '-', 'painted', 'on', 'site', '.']","Today it is possible to buy cheap papyrus printed with gaudy Egyptian scenes in almost every souvenir shop in the country, but some of the most authentic are sold at The Pharaonic Village in Cairo where the papyrus is grown, processed, and hand-painted on site."
"['oh', 'constantly']",oh constantly
"['Tommy', 'stepped', 'across', 'a', 'threshold', 'and', 'put', 'a', 'picture', 'down', 'on', 'his', 'head', '.']",Tommy stepped across a threshold and put a picture down on his head.
"['profit', 'rather']",profit rather
"['By', 'contrast', ',', 'their', 'grandson', ',', 'who', 'assumed', 'the', 'throne', 'in', '1516', ',', 'was', 'born', 'in', 'Flanders', 'in', '1500', ',', 'and', 'Charles', 'I', 'could', 'barely', 'express', 'himself', 'in', 'Spanish', '.']","By contrast, their grandson, who assumed the throne in 1516, was born in Flanders in 1500, and Charles I could barely express himself in Spanish."
"['There', 'is', 'a', 'radical', 'side', 'effect', 'that', 'was', 'not', 'intended', '.']",There is a radical side effect that was not intended.
"['In', 'its', 'submission', ',', 'HCFA', 'did', 'not', 'identify', 'any', 'other', 'statute', 'or', 'executive', 'order', 'imposing', 'procedural', 'requirements', 'relevant', 'to', 'the', 'rule', '.']","In its submission, HCFA did not identify any other statute or executive order imposing procedural requirements relevant to the rule."
"['At', 'eight', 'in', 'the', 'morning', '.']",At eight in the morning.
"['They', 'do', ""n't"", 'have', 'health', 'care', 'over', 'there']",They don't have health care over there
"['George', 'W.', 'Bush', 'and', 'Bill', 'Bradley', 'are', 'not', 'talking', 'about', 'individual', 'holders', 'of', 'wealth', '.']",George W. Bush and Bill Bradley are not talking about individual holders of wealth.
"['Several', 'of', 'its', 'beaches', 'are', 'officially', 'designated', 'for', 'nudism', '(', 'known', 'locally', 'as', 'naturisme', ')', 'the', 'most', 'popular', 'being', 'Pointe', 'Tarare', 'and', 'a', 'functionary', 'who', 'is', 'a', 'Chevalier', 'de', 'la', 'L??gion', ""d'Honneur"", 'has', 'been', 'appointed', 'to', 'supervise', 'all', 'aspects', 'of', 'sunning', 'in', 'the', 'buff', '.']",Several of its beaches are officially designated for nudism (known locally as naturisme) the most popular being Pointe Tarare and a functionary who is a Chevalier de la L??gion d'Honneur has been appointed to supervise all aspects of sunning in the buff.
"['I', ""'ve"", 'done', 'it', 'in', 'the', 'past', 'and', 'really', 'liked', 'it', '.']",I've done it in the past and really liked it.
"['Serious', 'campaigns', 'are', 'being', 'run', 'by', 'a', 'few', 'pro', '-', 'life', 'Democrats', '.']",Serious campaigns are being run by a few pro-life Democrats.
"['Poirot', 'was', 'disappointed', 'with', 'me', '.']",Poirot was disappointed with me.
"['The', 'Edinburgh', 'International', 'Festival', 'has', 'been', 'held', 'annually', 'since', '1947', '.']",The Edinburgh International Festival has been held annually since 1947.
"['But', 'when', 'he', 'was', 'persuaded', 'by', 'divers', 'means', 'to', 'help', 'us', ',', 'he', 'gave', 'up', 'after', 'one', 'week', ',', 'declaring', 'it', 'beyond', 'his', 'powers', '.']","But when he was persuaded by divers means to help us, he gave up after one week, declaring it beyond his powers."
"['and', 'the', 'nurses', 'are', ""n't"", 'no', 'see', 'you', 'have', 'to', 'pay', 'that']",and the nurses aren't no see you have to pay that
"['Higher', 'GDP', 'growth', 'in', 'recent', 'years', 'has', 'been', 'contributed', 'to', 'increased', 'investment', '.']",Higher GDP growth in recent years has been contributed to increased investment.
"['He', 'asserted', 'that', 'the', 'area', 'was', 'blessed', 'with', 'the', 'highest', 'concentration', 'of', 'exactly', 'those', 'natural', 'features', 'that', ',', 'when', 'combined', ',', 'create', 'the', 'most', 'pleasing', 'and', 'relaxing', 'vistas', 'possible', 'landscapes', 'composed', 'of', ' ', 'lakes', 'representing', 'the', 'source', 'of', 'life', 'in', 'water', ',', 'trees', 'offering', 'the', 'promise', 'of', 'shelter', ',', 'smooth', 'areas', 'providing', 'easy', 'walking', 'and', 'a', 'curved', 'shoreline', 'or', 'path', 'in', 'the', 'distance', 'to', 'stimulate', 'curiosity', '.']","He asserted that the area was blessed with the highest concentration of exactly those natural features that, when combined, create the most pleasing and relaxing vistas possible landscapes composed of  lakes representing the source of life in water, trees offering the promise of shelter, smooth areas providing easy walking and a curved shoreline or path in the distance to stimulate curiosity."
"['Audit', 'committees', 'should', 'not', 'only', 'oversee', 'both', 'internal', 'and', 'external', 'auditors', ',', 'but', 'also', 'be', 'proactively', 'involved', 'in', 'understanding', 'issues', 'related', 'to', 'the', 'complexity', 'of', 'the', 'business', ',', 'and', ',', 'when', 'appropriate', ',', 'challenge', 'management', 'through', 'discussion', 'of', 'choices', 'regarding', 'complex', 'accounting', ',', 'financial', 'reporting', ',', 'and', 'auditing', 'issues', '.']","Audit committees should not only oversee both internal and external auditors, but also be proactively involved in understanding issues related to the complexity of the business, and, when appropriate, challenge management through discussion of choices regarding complex accounting, financial reporting, and auditing issues."
"['France', 'knew', 'this', 'was', 'a', 'good', 'place', 'to', 'stay', '.']",France knew this was a good place to stay.
"['The', 'government', 'spends', 'a', 'lot', 'of', 'money', 'on', 'health', 'care', '.']",The government spends a lot of money on health care.
"['He', 'knew', 'how', 'the', 'Simulacra', 'was', 'supposed', 'to', 'develop', '.']",He knew how the Simulacra was supposed to develop.
"['4', ')', 'Not', 'enough', 'is', 'known', 'about', 'how', 'nontransportation', 'costs', 'vary', 'with', 'distance', '.']",4) Not enough is known about how nontransportation costs vary with distance.
"['Where', 'lies', 'the', 'real', 'Japan', '?']",Where lies the real Japan?
"['I', 'felt', 'an', 'immeasurable', '230', 'contempt', 'for', 'him', '…', '.']",I felt an immeasurable 230 contempt for him… .
"['The', 'organizations', 'usually', 'allowed', 'individual', 'members', 'who', 'had', 'changed', 'employers', 'to', 'continue', 'participation', '.']",The organizations usually allowed individual members who had changed employers to continue participation.
"['When', 'Mr.', 'Hastings', 'and', 'Mr.', 'Lawrence', 'came', 'in', 'yesterday', 'evening', ',', 'they', 'found', 'your', 'mistress', 'busy', 'writing', 'letters', '.']","When Mr. Hastings and Mr. Lawrence came in yesterday evening, they found your mistress busy writing letters."
"['Could', 'you', 'please', 'speak', 'to', 'this', 'issue', ',', 'with', 'regard', 'to', 'the', 'social', 'ramifications', 'of', 'gum', 'chewing', 'in', 'public', '?']","Could you please speak to this issue, with regard to the social ramifications of gum chewing in public?"
"['His', 'heels', 'clicked', 'together', '.']",His heels clicked together.
"['Vrenna', 'looked', 'it', 'and', 'smiled', '.']",Vrenna looked it and smiled.
"['He', 'pulled', 'his', 'cloak', 'tighter', 'and', 'wished', 'for', 'a', 'moment', 'that', 'he', 'had', 'not', 'shaved', 'his', 'head', '.']",He pulled his cloak tighter and wished for a moment that he had not shaved his head.
"['We', 'do', ""n't"", 'want', 'to', 'use', 'chemicals', 'on', 'our', 'lawn']",We don't want to use chemicals on our lawn
"['well', 'UNLV', 'they', 'say', 'UNLV', 'may', 'be', 'the', 'greatest', 'amateur', 'team', 'ever']",well UNLV they say UNLV may be the greatest amateur team ever
"['Still', ',', 'I', 'guess', 'that', 'can', 'be', 'got', 'over', '.']","Still, I guess that can be got over."
"['My', 'group', 'was', 'the', 'very', 'last', 'group', 'to', 'get', 'laid', 'off', '.']",My group was the very last group to get laid off.
"['Her', 'eyes', 'widened', 'as', 'she', 'smiled', '.']",Her eyes widened as she smiled.
"['And', 'Alan', 'Tonelson', ',', 'of', 'the', 'U.S.']","And Alan Tonelson, of the U.S."
"['If', 'you', 'do', ""n't"", 'believe', 'me', 'then', 'maybe', 'looking', 'at', 'this', 'will', 'convince', 'you', '.']",If you don't believe me then maybe looking at this will convince you.
"['He', 'reverted', 'to', 'his', 'former', 'point', 'of', 'view', '.']",He reverted to his former point of view.
"['The', 'medicine', 'he', 'had', 'taken', 'had', 'worked', 'well', '.']",The medicine he had taken had worked well.
"['yes', 'uh', 'i', 'bought', 'a', 'uh', 'Bristol', 'thirty', 'five', 'five', 'for', 'my', 'wife']",yes uh i bought a uh Bristol thirty five five for my wife
"['Carmel', 'Man', 'is', 'still', 'relatively', 'well', '-', 'preserved', 'today', ',', 'which', 'is', 'how', 'we', 'were', 'able', 'to', 'estimate', 'his', 'age', '.']","Carmel Man is still relatively well-preserved today, which is how we were able to estimate his age."
"['There', 'are', 'a', 'number', 'of', 'these', 'on', 'Chatham', 'Road', 'South', 'and', 'around', 'Cameron', 'Street', 'in', 'Tsim', 'Sha', 'Tsui', '.']",There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.
"['But', 'of', 'course', 'the', 'DSM', 'is', 'informed', 'by', 'social', 'values', '.']",But of course the DSM is informed by social values.
"['right', 'just', 'get', 'you', 'away', 'from', 'the', 'everyday', 'things', 'that', 'are', 'going', 'on', 'we', 'when', 'the', 'children', 'were', 'smaller', 'we', 'used', 'to', 'go', 'to', 'uh', 'Delaware', 'along', 'the', 'ocean', 'ocean', 'most', 'every', 'year', 'and', 'that', 'was', 'fun', 'we', 'stayed', 'mostly', 'in', 'state', 'parks', 'and', 'uh', 'we', 'really', 'enjoyed', 'that']",right just get you away from the everyday things that are going on we when the children were smaller we used to go to uh Delaware along the ocean ocean most every year and that was fun we stayed mostly in state parks and uh we really enjoyed that
"['The', 'fortress', 'was', 'built', 'a', 'number', 'of', 'years', 'after', 'the', 'caravanserai', '.']",The fortress was built a number of years after the caravanserai.
"['The', 'toxicity', 'of', 'a', 'sample', 'in', 'the', 'range', '-', 'finding', 'test', 'might', 'be', 'very', 'different', 'from', 'the', 'toxicity', 'in', 'the', 'follow', '-', 'up', 'test', 'because', 'solutions', 'change', 'depending', 'on', 'temperature', '.']",The toxicity of a sample in the range-finding test might be very different from the toxicity in the follow-up test because solutions change depending on temperature.
"['Unless', 'the', 'report', 'is', 'restricted', 'by', 'law', 'or', 'regulation', ',', 'auditors', 'should', 'ensure', 'that', 'copies', 'be', 'made', 'available', 'for', 'public', 'inspection', '.']","Unless the report is restricted by law or regulation, auditors should ensure that copies be made available for public inspection."
"['Jerusalem', ""'s"", 'glory', 'under', 'Herod', 'is', 'best', 'exemplified', 'by', 'the', 'Western', 'Wall', '.']",Jerusalem's glory under Herod is best exemplified by the Western Wall.
"['Despite', 'the', 'predicted', 'increases', 'in', 'food', 'production', ',', 'less', '-', 'developed', 'African', 'nations', 'will', 'improve', 'or', 'decline', '.']","Despite the predicted increases in food production, less-developed African nations will improve or decline."
"['The', 'Wall', 'Street', 'Journal', 'Business', 'Bulletin', 'has', 'a', 'fact', 'that', 'dramatizes', 'how', 'profoundly', 'well', '-', 'off', 'this', 'country', 'is', '--', 'Americans', 'throw', 'out', 'approximately', '12', 'percent', 'of', 'the', 'stuff', 'they', 'buy', 'at', 'the', 'supermarket', '.']",The Wall Street Journal Business Bulletin has a fact that dramatizes how profoundly well-off this country is--Americans throw out approximately 12 percent of the stuff they buy at the supermarket.
"['Helms', ',', 'who', 'will', 'be', '81', 'when', 'his', 'fifth', 'term', 'ends', ',', 'is', 'increasingly', 'frail', '.']","Helms, who will be 81 when his fifth term ends, is increasingly frail."
"['The', 'Eglise', 'Saint', '-', 'Michel', 'was', 'built', 'in', 'the', '8th', 'century', '.']",The Eglise Saint-Michel was built in the 8th century.
"['No', ',', ""Ma'am"", '.']","No, Ma'am."
"['He', 'claimed', 'he', 'was', 'robbed', 'on', 'the', 'way', 'and', 'has', 'no', 'money', 'or', 'a', 'plane', 'ticket']",He claimed he was robbed on the way and has no money or a plane ticket
"['I', 'could', 'not', 'believe', 'how', 'well', 'it', 'passed', 'the', 'two', 'thousand', 'mile', 'checkup', '.']",I could not believe how well it passed the two thousand mile checkup.
"['People', 'are', ""n't"", 'dedicated', 'enough', 'to', 'grow', 'their', 'own', 'savings', '.']",People aren't dedicated enough to grow their own savings.
"['Not', 'very', 'many', 'tourists', 'visit', 'the', 'central', 'section', 'of', 'Tinos', '.']",Not very many tourists visit the central section of Tinos.
"['So', 'far', ',', 'however', ',', 'the', 'number', 'of', 'mail', 'pieces', 'lost', 'to', 'alternative', 'bill', '-', 'paying', 'methods', 'is', 'too', 'small', 'to', 'have', 'any', 'material', 'impact', 'on', 'First', '-', 'Class', 'volume', '.']","So far, however, the number of mail pieces lost to alternative bill-paying methods is too small to have any material impact on First-Class volume."
"['Moreover', ',', 'these', 'excise', 'taxes', ',', 'like', 'other', 'taxes', ',', 'are', 'determined', 'through', 'the', 'exercise', 'of', 'the', 'power', 'of', 'the', 'Government', 'to', 'compel', 'payment', '.']","Moreover, these excise taxes, like other taxes, are determined through the exercise of the power of the Government to compel payment."
"['The', 'show', 'lasts', 'for', 'two', 'and', 'a', 'half', 'hours', '.']",The show lasts for two and a half hours.
"['yeah', 'that', ""'s"", 'that', ""'s"", 'a', 'big', 'step', 'yeah']",yeah that's that's a big step yeah
"['The', 'arches', 'that', 'flank', 'the', 'nave', 'are', 'filled', 'with', 'tiers', 'of', 'columns', 'and', 'the', 'walls', 'with', 'windows', ',', 'while', 'the', 'arches', 'above', 'the', 'entrance', 'and', 'the', 'apse', 'are', 'backed', 'by', 'semi', '-', 'domes', ',', 'further', 'increasing', 'the', 'interior', 'space', '.']","The arches that flank the nave are filled with tiers of columns and the walls with windows, while the arches above the entrance and the apse are backed by semi-domes, further increasing the interior space."
"['yeah', 'yeah', 'seven', 'percent', 'or', 'something', 'it', 'depends', 'on', 'where', 'you', ""'re"", 'at', 'some', 'places', 'in', 'Dallas', 'i', 'guess', 'it', ""'s"", 'like', 'closer', 'to', 'eight', 'and', 'places', 'like', 'in', 'Lewisville', 'it', ""'s"", 'a', 'lot', 'closer', 'to', 'seven']",yeah yeah seven percent or something it depends on where you're at some places in Dallas i guess it's like closer to eight and places like in Lewisville it's a lot closer to seven
"['The', 'editors', ',', 'for', 'their', 'part', ',', 'arrange', 'to', 'have', 'them', 'all', 'written', 'just', 'in', 'case', 'I', 'do', '.']","The editors, for their part, arrange to have them all written just in case I do."
"['well', 'we', 'bought', 'this', 'with', 'credit', 'too', ' ', 'well', 'we', 'found', 'it', 'with', 'a', 'clearance', 'uh', 'down', 'in', 'Memphis', 'i', 'guess', 'and', 'uh']",well we bought this with credit too  well we found it with a clearance uh down in Memphis i guess and uh
"['It', 'was', 'non', '-', 'violent', ',', 'so', 'it', 'would', 'be', 'great', 'for', 'the', 'kids', 'to', 'follow', 'their', 'lead', '.']","It was non-violent, so it would be great for the kids to follow their lead."
"['he', 'was', 'he', ""'s"", 'of', 'course', 'uh', 'i', 'guess', 'he', ""'s"", 'trained', 'in', 'this', 'uh', 'martial', 'arts', 'of', 'some', 'sort', 'but', 'the', 'plot', 'was', 'bland', 'the', 'acting', 'was', 'bland', 'It', 'was', 'just', 'mostly', 'centered', 'upon', 'his', 'abilities', 'to']",he was he's of course uh i guess he's trained in this uh martial arts of some sort but the plot was bland the acting was bland It was just mostly centered upon his abilities to
"['it', 'may', 'be', 'arrogant', 'but', 'i', 'mean', 'let', 'them', 'come', 'to', 'us']",it may be arrogant but i mean let them come to us
"['We', 'had', 'the', 'advantage', 'of', 'having', 'more', 'bullets', 'than', 'them', '.']",We had the advantage of having more bullets than them.
"['Why', ',', 'when', 'I', 'was', 'your', 'age', ',', 'I', 'already', 'had', '....', '""', ' ', 'Dave', 'was', ""n't"", 'listening', 'any', 'longer', '.']","Why, when I was your age, I already had....""  Dave wasn't listening any longer."
"['oh', 'sure', 'sure', 'right', 'um', '-', 'hum', 'right']",oh sure sure right um-hum right
"['Expectations', 'are', 'low', 'for', 'the', 'event', 'on', 'the', 'back', 'of', 'Santa', 'Claus', ""'s"", 'absence', 'due', 'to', 'health', 'concerns', '.']",Expectations are low for the event on the back of Santa Claus's absence due to health concerns.
"['The', 'case', 'studies', 'were', 'done', 'by', 'independent', 'organizations', '.']",The case studies were done by independent organizations.
"['There', ""'s"", 'no', 'one', 'to', 'talk', 'to', 'round', 'here', 'because', 'they', ""'re"", 'utterly', 'boring', '.']",There's no one to talk to round here because they're utterly boring.
"['Ho', 'there', '--', 'what', 'the', 'devil', '?', '""', ' ', 'The', 'overseer', ""'s"", 'hand', 'spun', 'Hanson', 'around', '.']","Ho there--what the devil?""  The overseer's hand spun Hanson around."
"['They', 'say', 'to', 'put', 'them', 'in', 'homes', 'for', 'older', 'folks', 'home', 'but', 'I', 'do', 'not', 'want', 'to', 'do', 'that', '.']",They say to put them in homes for older folks home but I do not want to do that.
"['Also', ',', 'the', 'tobacco', 'executives', 'who', 'told', 'Congress', 'they', 'did', ""n't"", 'consider', 'nicotine', 'addictive', 'might', 'now', 'be', 'prosecuted', 'for', 'fraud', 'and', 'perjury', '.']","Also, the tobacco executives who told Congress they didn't consider nicotine addictive might now be prosecuted for fraud and perjury."
"['I', 'never', 'said', 'you', 'were', 'a', 'mandrake', '-', 'man', '.']",I never said you were a mandrake-man.
"['On', 'the', 'west', 'side', 'of', 'the', 'square', 'is', 'Old', 'King', ""'s"", 'House', '(', 'built', 'in', '1762', ')', ',', 'which', 'was', 'the', 'official', 'residence', 'of', 'the', 'British', 'governor', ';', 'it', 'was', 'here', 'that', 'the', 'proclamation', 'of', 'emancipation', 'was', 'issued', 'in', '1838', '.']","On the west side of the square is Old King's House (built in 1762), which was the official residence of the British governor; it was here that the proclamation of emancipation was issued in 1838."
"['i', 'ripped', 'the', 'ligaments', 'in', 'my', 'right', 'ankle']",i ripped the ligaments in my right ankle
"['and', 'see', 'the', 'thing', 'is', 'you', 'know', 'he', 'go', 'out', 'and', 'he', ""'ll"", 'spend', 'it', 'when', 'he', 'wants', 'you', 'know', 'and', 'uh', 'uh', 'i', ""'m"", 'afraid', 'to', 'i', ""'m"", 'afraid', 'to', 'use', 'that', 'credit', 'card']",and see the thing is you know he go out and he'll spend it when he wants you know and uh uh i'm afraid to i'm afraid to use that credit card
"['Octavian', 'was', 'Julius', 'Caesar', ""'s"", 'favorite', ',', 'and', 'he', 'helped', 'him', 'a', 'lot', '.']","Octavian was Julius Caesar's favorite, and he helped him a lot."
"['The', 'release', 'of', 'mercury', 'has', 'an', 'impact', 'on', 'rivers', ',', 'streams', 'and', 'lakes']","The release of mercury has an impact on rivers, streams and lakes"
"['The', 'open', '-', 'air', 'market', 'near', 'the', 'wharves', 'ca', ""n't"", 'be', 'missed', '.']",The open-air market near the wharves can't be missed.
"['""', 'Yes', ',', 'entirely', '""', 'I', 'shouted', 'just', 'as', 'harsh', 'as', 'I', 'intended', 'to', '.']","""Yes, entirely"" I shouted just as harsh as I intended to."
"['It', ""'s"", 'so', 'serious', 'that', 'it', 'does', ""n't"", 'provide', 'any', 'escape', '.']",It's so serious that it doesn't provide any escape.
"['Long', 'Bay', 'is', 'seven', 'miles', 'of', 'sublime', 'fine', 'sand', ',', 'gentle', 'azure', 'water', ',', 'and', 'cooling', 'palm', 'trees', '.']","Long Bay is seven miles of sublime fine sand, gentle azure water, and cooling palm trees."
"['He', 'knew', 'how', 'the', 'Simulacra', 'was', 'supposed', 'to', 'develop', '.']",He knew how the Simulacra was supposed to develop.
"['The', 'theater', 'is', 'on', 'your', 'left', 'when', 'you', 'first', 'walk', 'inside', '.']",The theater is on your left when you first walk inside.
"['Critics', 'think', 'that', 'the', 'sensibility', 'took', 'away', 'from', 'the', 'film', '.']",Critics think that the sensibility took away from the film.
"['Also', ',', 'considerable', 'sums', 'are', 'spent', 'by', 'the', 'Postal', 'Service', 'analyzing', 'the', 'costs', 'associated', 'with', 'worksharing', ',', 'and', 'mailers', '/', 'competitors', 'incur', 'considerable', 'expense', 'litigating', 'their', 'positions', 'on', 'worksharing', 'before', 'the', 'Postal', 'Rate', 'Commission', '.']","Also, considerable sums are spent by the Postal Service analyzing the costs associated with worksharing, and mailers/competitors incur considerable expense litigating their positions on worksharing before the Postal Rate Commission."
"['A', 'list', 'of', 'people', 'those', 'believe', 'better', 'than', 'others', 'will', 'not', 'prosper', 'the', 'economy', '.']",A list of people those believe better than others will not prosper the economy.
"['Some', 'analysts', 'wanted', 'to', 'make', 'the', 'old', 'standards', 'toughter', '.']",Some analysts wanted to make the old standards toughter.
"['i', 'do', ""n't"", 'know', 'if', 'you', 'have', 'a', 'place', 'there', 'called', 'uh', 'or', 'you', 'probably', 'have', 'something', 'similar', 'we', 'call', 'it', 'Service', 'Merchandise']",i don't know if you have a place there called uh or you probably have something similar we call it Service Merchandise
"['Ibiza', ""'s"", 'defensive', 'walls', 'are', 'almost', 'entirely', 'intact', '.']",Ibiza's defensive walls are almost entirely intact.
"['a', 'good', 'team', 'but', 'they', ""'re"", 'an', 'underdog', 'that', ""'s"", 'why', 'i', 'like', 'them', 'is', 'the', 'Philadelphia', 'Eagles']",a good team but they're an underdog that's why i like them is the Philadelphia Eagles
"['There', 'are', 'some', 'popular', 'Aegean', 'islands', 'that', 'are', 'not', 'introduced', 'in', 'the', 'guide', '.']",There are some popular Aegean islands that are not introduced in the guide.
"['It', 'was', 'always', 'a', 'part', 'of', 'me', '.']",It was always a part of me.
"['The', 'association', 'is', 'an', 'illegal', 'organization', 'that', 'specializes', 'in', 'money', 'laundering', '.']",The association is an illegal organization that specializes in money laundering.
"['The', 'new', 'rights', 'are', 'nice', 'enough']",The new rights are nice enough
"['Most', 'of', 'the', 'workplace', 'is', 'based', 'indoors', '.']",Most of the workplace is based indoors.
"['Now', 'go', '.']",Now go.
"['Massive', 'tidal', 'waves', 'swept', 'over', 'Crete', ',', 'and', 'other', 'parts', 'of', 'the', 'Mediterranean', ',', 'smashing', 'buildings', 'and', 'drowning', 'many', 'thousands', 'of', 'people', '.']","Massive tidal waves swept over Crete, and other parts of the Mediterranean, smashing buildings and drowning many thousands of people."
"['The', 'FDA', 'has', 'strict', 'requirements', 'for', 'new', 'drugs', '.']",The FDA has strict requirements for new drugs.
"['i', 'know', 'that', 'you', 'know', 'the', 'further', 'we', 'go', 'from', 'Adam', 'the', 'worse', 'the', 'food', 'is', 'for', 'you', 'but', 'God', 'still', 'somehow', 'makes', 'us', 'all', 'be', 'able', 'to', 'still', 'live', 'i', 'think', 'it', ""'s"", 'a', 'miracle', 'we', ""'re"", 'all', 'still', 'alive', 'after', 'so', 'many', 'generations', 'well', 'the', 'last', 'couple', 'of', 'processed', 'foods', 'you', 'know', 'i', 'mean', 'but', 'i', 'do', ""n't"", 'know', 'i', 'like', 'to', 'i', 'like', 'to', 'my', 'i', 'like', 'to', 'be', 'able', 'to', 'eat', 'really', 'healthy', 'you', 'know', 'what', 'am', 'saying', 'and', 'i', 'guess', 'i', ""'m"", 'going', 'to', 'have', 'to', 'wait', 'for', 'the', 'millennium', 'i', 'think', 'though', 'because', 'i', 'do', 'do', ""n't"", 'think', 'we', ""'re"", 'going', 'to', 'restore', 'the', 'earth', 'to', 'you', 'know', 'i', 'think', 'Jesus', 'is', 'the', 'only', 'one', 'that', 'can', 'make', 'this', 'earth', 'be', 'restored', 'to', 'what', 'it', 'should', 'be']",i know that you know the further we go from Adam the worse the food is for you but God still somehow makes us all be able to still live i think it's a miracle we're all still alive after so many generations well the last couple of processed foods you know i mean but i don't know i like to i like to my i like to be able to eat really healthy you know what am saying and i guess i'm going to have to wait for the millennium i think though because i do don't think we're going to restore the earth to you know i think Jesus is the only one that can make this earth be restored to what it should be
"['Rodrigo', 'was', 'a', 'vicious', 'man', 'who', 'loved', 'power', '.']",Rodrigo was a vicious man who loved power.
"['Her', 'eyes', 'flashed', 'continually', 'from', 'one', 'window', 'to', 'the', 'other', '.']",Her eyes flashed continually from one window to the other.
"['Sometimes', 'it', 'flattens', 'entire', 'neighbourhoods', 'to', 'make', 'life', 'easier', 'for', 'them', '.']",Sometimes it flattens entire neighbourhoods to make life easier for them.
"['The', 'culture', 'of', 'Las', 'Vegas', 'has', 'a', 'lot', 'of', 'room', 'for', 'improvement', '.']",The culture of Las Vegas has a lot of room for improvement.
"['in', 'one', 'sense', 'um', 'i', ""'m"", 'i', ""'m"", 'an', 'older', 'person', 'in', 'my', 'fifties', 'so', 'i', 'feel', 'that', 'we', ""'ve"", 'lost', 'some', 'things', 'in', 'the', 'sense', 'that', 'women', 'have', 'to', 'work', 'today']",in one sense um i'm i'm an older person in my fifties so i feel that we've lost some things in the sense that women have to work today
"['It', ""'s"", 'hard', 'to', 'predict', 'where', 'they', 'will', 'turn', 'up', '.']",It's hard to predict where they will turn up.
"['The', 'Lake', 'District', 'is', ""n't"", 'where', 'to', 'go', 'when', 'you', 'want', 'a', 'lot', 'of', 'action', 'because', 'it', 'closes', 'down', 'before', 'midnight', '!']",The Lake District isn't where to go when you want a lot of action because it closes down before midnight!
"['I', 'turned', 'a', 'curve', 'and', 'I', 'was', 'just', 'in', 'time', 'to', 'see', 'him', 'ring', 'the', 'bell', 'and', 'get', 'admitted', 'to', 'the', 'house', '.']",I turned a curve and I was just in time to see him ring the bell and get admitted to the house.
"['It', 'is', 'very', 'far', 'from', 'Jerusalem', '.']",It is very far from Jerusalem.
