source_text,target_text
"[' ', 'in', 'N', 'for', 'instance', 'less', 'than', 'N', 'N', 'of', 'assets', 'went', 'into', 'bank', 'deposits']", in N for instance less than N N of assets went into bank deposits 
"[' ', 'hewlett', '-', 'packard', 'a', 'palo', 'alto', 'calif', '.', 'computer', 'company', 'said', 'it', 'acquired', 'the', 'stock', 'to', 'develop', 'and', 'maintain', 'a', 'strategic', 'partnership', 'in', 'which', 'each', 'company', 'remains', 'independent', 'while', 'working', 'together', 'to', 'market', 'and', 'sell', 'their', 'products']", hewlett-packard a palo alto calif. computer company said it acquired the stock to develop and maintain a strategic partnership in which each company remains independent while working together to market and sell their products 
"[' ', 'mr', '.', 'kageyama', 'suggests', 'that', ' ', 'electronics', 'industries', 'workers', 'were', 'having', 'difficulty', 'understanding', 'their', 'foreign', 'bosses', ""'"", 'perspective']", mr. kageyama suggests that  electronics industries workers were having difficulty understanding their foreign bosses ' perspective 
"[' ', 'chicago', 'has', 'the', 'largest', 'population', 'of', 'citizens', 'of', 'polish', 'heritage', 'in', 'any', 'city', 'outside', 'poland']", chicago has the largest population of citizens of polish heritage in any city outside poland 
"[' ', 'the', 'plan', 'relies', 'heavily', 'on', '$', 'N', 'million', 'in', 'credit', 'and', 'loan', 'guarantees', 'in', 'fiscal', 'N', 'in', 'hopes', 'of', ' ', 'future', 'trade', 'and', 'investment']", the plan relies heavily on $ N million in credit and loan guarantees in fiscal N in hopes of  future trade and investment 
"[' ', 'he', 'says', 'the', 'fund', 'which', 'is', 'N', 'N', 'leveraged', 'has', 'maintained', 'a', 'substantial', 'cushion', 'between', 'its', 'borrowing', 'costs', 'and', 'the', 'yields', 'of', 'the', 'portfolio', ""'s"", 'bonds']", he says the fund which is N N leveraged has maintained a substantial cushion between its borrowing costs and the yields of the portfolio 's bonds 
"[' ', 'without', 'some', 'unexpected', 'coup', 'de', 'theatre', 'i', 'do', ""n't"", 'see', 'what', 'will', 'block', 'the', 'paribas', 'bid', 'said', ' ', 'de', ' ', 'analyst', 'at', 'the', 'brokerage', ' ', '&', 'cie']", without some unexpected coup de theatre i do n't see what will block the paribas bid said  de  analyst at the brokerage  & cie 
"[' ', 'when', 'the', 'engelken', 'family', 'got', 'back', 'from', 'its', 'trip', 'up', 'north', 'mr', '.', 'engelken', 'wrote', 'it', 'all', 'down', 'just', 'to', 'make', 'sure', 'no', 'detail', 'was', 'missed']", when the engelken family got back from its trip up north mr. engelken wrote it all down just to make sure no detail was missed 
"[' ', 'mr', '.', ' ', 'also', 'suggests', ' ', 'anyone', 'from', 'gathering', 'background', 'information', 'about', 'the', 'jurors']", mr.  also suggests  anyone from gathering background information about the jurors 
"[' ', 'the', 'company', 'hopes', 'the', 'new', 'plant', 'likely', 'to', 'be', 'built', 'in', 'frankfurt', 'will', 'be', 'able', 'to', 'produce', 'N', 'tons', 'a', 'year']", the company hopes the new plant likely to be built in frankfurt will be able to produce N tons a year 
"[' ', 'the', 'white', 'house', 'said', 'mr', '.', 'bush', 'decided', 'to', 'grant', 'duty', '-', 'free', 'status', 'for', 'N', 'categories', 'but', 'turned', 'down', 'such', 'treatment', 'for', 'other', 'types', 'of', 'watches', 'because', 'of', 'the', 'potential', 'for', 'material', 'injury', 'to', 'watch', 'producers', 'located', 'in', 'the', 'u.s', '.', 'and', 'the', 'virgin', 'islands']", the white house said mr. bush decided to grant duty-free status for N categories but turned down such treatment for other types of watches because of the potential for material injury to watch producers located in the u.s. and the virgin islands 
"[' ', 'the', 'price', 'plummeted', 'after', 'a', 'proposed', 'leveraged', 'buy', '-', 'out', 'of', 'the', 'airline', 'fell', 'through']", the price plummeted after a proposed leveraged buy-out of the airline fell through 
"[' ', 'the', 'pilots', 'wo', ""n't"", 'let', 'them']", the pilots wo n't let them 
"[' ', 'but', 'ultimately', 'he', 'was', ' ', 'by', 'forces', ' ', 'by', 'his', 'own', ' ', 'mr', '.', 'gorbachev']", but ultimately he was  by forces  by his own  mr. gorbachev 
"[' ', 'the', 'national', 'association', 'of', 'securities', 'dealers', 'the', ' ', 'organization', 'for', 'the', 'over', '-', 'the', '-', 'counter', 'securities', 'markets', 'disciplined', 'a', 'number', 'of', 'firms', 'and', 'individuals', 'for', 'alleged', 'violations', 'of', 'industry', 'rules']", the national association of securities dealers the  organization for the over-the-counter securities markets disciplined a number of firms and individuals for alleged violations of industry rules 
"[' ', 'because', 'of', 'program', 'trading', 'it', 'is', 'more', 'difficult', 'to', 'trade', 'many', 'otc', 'stocks', 'without', 'sharp', 'price', 'moves', 'a', 'condition', 'known', 'as', ' ']", because of program trading it is more difficult to trade many otc stocks without sharp price moves a condition known as  
"[' ', 'ryder', 'system', 'inc', '.', 'posted', 'a', 'third', '-', 'quarter', 'net', 'loss', 'of', '$', 'N', 'million', 'because', 'of', 'an', 'expected', '$', 'N', 'million', 'after', '-', 'tax', 'charge', 'and', 'continued', 'weakness', 'in', 'the', 'company', ""'s"", ' ', 'business']", ryder system inc. posted a third-quarter net loss of $ N million because of an expected $ N million after-tax charge and continued weakness in the company 's  business 
"[' ', 'china', ""'s"", 'land', 'and', 'labor', 'offer', ' ', 'alternatives', 'to', 'local', 'industry']", china 's land and labor offer  alternatives to local industry 
"[' ', 'there', ""'s"", 'either', 'more', 'to', 'come', 'or', 'an', 'extremely', 'long', 'period', 'of', ' ']", there 's either more to come or an extremely long period of  
"[' ', 'london', 'shares', 'also', 'closed', 'firmer', 'in', 'thin', 'trading', 'driven', 'largely', 'by', 'technical', 'factors', 'and', 'support', 'from', 'a', 'new', 'wall', 'street', 'rally']", london shares also closed firmer in thin trading driven largely by technical factors and support from a new wall street rally 
"[' ', 'guns', 'were', 'never', 'used', 'each', 'man', 'was', ' ', 'to', 'death', 'with', 'a', 'large', ' ']", guns were never used each man was  to death with a large  
"['  ', 'health', 'system', ' ', 'issue', 'of', '$', 'N', 'million', 'of', 'revenue', 'bonds', 'tentatively', 'priced', 'through', 'a', 'morgan', 'stanley', '&', 'co.', 'group']",  health system  issue of $ N million of revenue bonds tentatively priced through a morgan stanley & co. group 
"[' ', 'people', ""'s"", 'ability', 'to', 'drive', 'throughout', 'the', 'bay', 'area', 'is', 'greatly', 'restricted', 'said', 'a', 'spokesman', 'for', 'the', 'american', 'automobile', 'association']", people 's ability to drive throughout the bay area is greatly restricted said a spokesman for the american automobile association 
"[' ', 'although', 'set', 'in', 'japan', 'the', 'novel', ""'s"", ' ', 'is', 'almost', 'entirely', 'western', 'especially', 'american']", although set in japan the novel 's  is almost entirely western especially american 
"[' ', 'adults', 'under', 'age', 'N', 'like', 'sports', 'cars', 'luxury', 'cars', ' ', 'and', 'imports', 'far', 'more', 'than', 'their', 'elders', 'do']", adults under age N like sports cars luxury cars  and imports far more than their elders do 
"[' ', 'the', 'N', 'N', 'N', 'notes', 'due', 'april', 'N', 'were', 'up', 'N', 'point', 'to', 'N', 'to', 'yield', 'N', 'N']", the N N N notes due april N were up N point to N to yield N N 
"['  ', 'inc', '.', 'an', ' ', 'md', '.', 'contractor', 'that', 'earned', '$', 'N', 'million', 'on', 'revenue', 'of', '$', 'N', 'million', 'in', 'N', 'has', 'gone', 'even', 'further', 'in', ' ', 'its', 'military', 'business']",  inc. an  md. contractor that earned $ N million on revenue of $ N million in N has gone even further in  its military business 
"[' ', 'london', '-', 'based', ' ', 'holdings', 'the', 'largest', ' ', 'of', 'traders', 'in', 'the', 'chicago', 'options', 'and', 'futures', 'markets', 'said', 'yesterday', 'it', 'will', 'incur', 'a', ' ', 'loss', 'as', 'a', 'result', 'of', 'the', 'market', 'plunge']", london-based  holdings the largest  of traders in the chicago options and futures markets said yesterday it will incur a  loss as a result of the market plunge 
"[' ', 'the', 'president', 'was', 'said', 'to', 'have', 'been', ' ']", the president was said to have been  
"[' ', 'the', 'only', 'industry', 'group', 'to', 'show', 'a', 'gain', 'from', 'the', 'industrial', 'average', ""'s"", 'record', 'high', 'on', 'oct', '.', 'N', 'is', 'restaurants']", the only industry group to show a gain from the industrial average 's record high on oct. N is restaurants 
"[' ', 'issues', 'discussed', 'in', 'this', 'context', 'were', 'an', 'increase', 'in', 'the', 'minimum', 'wage', 'and', 'an', 'increase', 'in', 'child', '-', 'care', 'spending']", issues discussed in this context were an increase in the minimum wage and an increase in child-care spending 
"[' ', 'as', 'expected', 'first', 'interstate', 'bancorp', 'reported', 'a', 'net', 'loss', 'of', '$', 'N', 'million', 'for', 'its', 'third', 'quarter', 'because', 'of', 'hemorrhaging', 'at', 'its', 'first', 'interstate', 'bank', 'of', 'arizona', 'unit']", as expected first interstate bancorp reported a net loss of $ N million for its third quarter because of hemorrhaging at its first interstate bank of arizona unit 
"[' ', 'at', 'air', 'products', 'meanwhile', 'the', ' ', 'staff', 'opens', 'junk', 'mail', 'and', 'often', 'throws', 'it', 'away', 'even', 'if', 'addressed', 'to', 'an', 'individual']", at air products meanwhile the  staff opens junk mail and often throws it away even if addressed to an individual 
"[' ', 'secured', 'creditors', 'would', 'recover', 'both', 'principal', 'and', 'interest', 'while', 'unsecured', 'creditors', 'would', 'receive', 'only', 'principal', 'and', 'interest', 'accrued', 'before', 'ps', 'of', 'new', 'hampshire', 'filed', 'for', 'bankruptcy', 'code', 'protection', 'in', 'january']", secured creditors would recover both principal and interest while unsecured creditors would receive only principal and interest accrued before ps of new hampshire filed for bankruptcy code protection in january 
"[' ', 'the', 'secretary', 'is', 'the', 'world', ""'s"", 'biggest', ' ', 'of', 'money']", the secretary is the world 's biggest  of money 
"[' ', 'the', 'offerings', 'bring', 'freddie', 'mac', ""'s"", 'N', 'remic', 'issuance', 'to', '$', 'N', 'billion', 'and', 'its', 'total', 'volume', 'to', '$', 'N', 'billion', 'since', 'the', 'program', 'began', 'in', 'february', 'N']", the offerings bring freddie mac 's N remic issuance to $ N billion and its total volume to $ N billion since the program began in february N 
"[' ', 'i', ""'"", 'm', 'just', ' ']", i 'm just  
"[' ', 'that', ""'s"", 'leaving', 'small', 'investors', 'with', 'cold', 'feet', 'they', 'said', 'and', 'prompting', 'institutions', 'to', 'take', 'a', 'reserved', 'stance', 'on', 'the', 'sidelines', 'as', 'well', 'at', 'least', 'until', 'the', 'market', 'in', 'new', 'york', ' ', 'down', 'somewhat']", that 's leaving small investors with cold feet they said and prompting institutions to take a reserved stance on the sidelines as well at least until the market in new york  down somewhat 
"[' ', 'commodities', 'dow', 'jones', 'futures', 'index', 'N', 'up', 'N', 'spot', 'index', 'N', 'off', 'N']", commodities dow jones futures index N up N spot index N off N 
"[' ', 'in', 'a', 'filing', 'with', 'the', 'securities', 'and', 'exchange', 'commission', ' ', 'group', 'said', 'a', 'possible', 'course', 'of', 'action', 'may', 'include', 'acquiring', 'some', 'or', 'all', 'of', 'the', 'profit', 'systems', 'shares', 'it', 'does', ""n't"", 'already', 'own']", in a filing with the securities and exchange commission  group said a possible course of action may include acquiring some or all of the profit systems shares it does n't already own 
"[' ', 'then', 'came', 'the', ' ', '190-point', 'plunge', 'in', 'the', 'dow', 'jones', 'industrial', 'average', 'and', 'a', 'new', 'wave', 'of', 'stock', '-', 'market', 'volatility']", then came the  190-point plunge in the dow jones industrial average and a new wave of stock-market volatility 
"[' ', 'psyllium', ""'s"", 'not', 'a', 'good', 'crop', 'complains', '  ', 'a', ' ', 'farmer', 'from', 'the', 'village', 'of', ' ']", psyllium 's not a good crop complains   a  farmer from the village of  
"[' ', 'mr', '.', 'spielvogel', 'said', 'he', 'hopes', 'mr', '.', 'achenbaum', 'will', 'do', 'some', 'strategic', 'consulting', 'at', 'the', 'agency', 'for', ' ', 'in', 'hopes', 'that', 'they', 'become', 'clients']", mr. spielvogel said he hopes mr. achenbaum will do some strategic consulting at the agency for  in hopes that they become clients 
"[' ', 'at', 'the', 'end', 'of', 'the', 'trip', 'any', ' ', 'foreign', 'exchange', 'will', 'have', 'to', 'be', 'converted', 'back', 'into', 'dollars', 'with', 'another', 'commission', 'due']", at the end of the trip any  foreign exchange will have to be converted back into dollars with another commission due 
"[' ', 'general', 'motors', 'corp', '.', 'wants', 'to', 'buy', 'as', 'much', 'as', 'N', 'N', 'of', 'jaguar', 'plc', 'marking', 'its', 'first', ' ', 'in', 'a', 'possible', ' ', 'battle', 'against', 'ford', 'motor', 'co.', 'for', 'control', 'of', 'the', 'british', 'car', 'maker']", general motors corp. wants to buy as much as N N of jaguar plc marking its first  in a possible  battle against ford motor co. for control of the british car maker 
"[' ', 'moreover', 'the', 'interest', 'on', 'asset', '-', 'backed', 'securities', 'is', 'fully', 'taxable', 'while', 'interest', 'on', 'treasury', 'issues', 'is', 'tax', '-', 'free', 'at', 'the', 'state', 'and', 'local', 'level']", moreover the interest on asset-backed securities is fully taxable while interest on treasury issues is tax-free at the state and local level 
"[' ', 'a', 'total', 'of', 'N', 'transactions', 'were', 'announced', 'during', 'the', 'latest', 'quarter', 'up', 'N', 'N', 'from', 'the', 'year', '-', 'earlier', 'period', ""'s"", 'N', ' ', 'said']", a total of N transactions were announced during the latest quarter up N N from the year-earlier period 's N  said 
"[' ', 'why', 'mr', '.', 'jackson', 'who', 'could', ""n't"", 'be', 'reached', 'for', 'comment', 'has', 'made', 'some', 'of', 'his', 'checks', 'available', 'for', 'sale', 'is', ""n't"", 'clear']", why mr. jackson who could n't be reached for comment has made some of his checks available for sale is n't clear 
"[' ', 'otherwise', 'actual', 'profit', 'is', 'compared', 'with', 'the', '300-day', 'estimate']", otherwise actual profit is compared with the 300-day estimate 
"[' ', 'they', 'strongly', 'suggest', 'that', 'justice', ""'s"", 'prosecutions', 'of', 'drexel', 'burnham', 'lambert', 'michael', ' ', 'and', ' ', 'violated', ' ', 'of', 'fundamental', 'fairness']", they strongly suggest that justice 's prosecutions of drexel burnham lambert michael  and  violated  of fundamental fairness 
"[' ', 'people', 'have', 'grown', 'tired', 'of', 'these', 'ads', 'and', 'coleman', 'has', 'gotten', 'the', ' ', 'of', 'being', 'a', 'negative', ' ', 'says', 'mark', ' ', 'a', 'political', 'scientist', 'at', 'mary', 'washington', 'college']", people have grown tired of these ads and coleman has gotten the  of being a negative  says mark  a political scientist at mary washington college 
"[' ', 'mr', '.', 'eidsmo', 'is', 'one', 'of', 'several', 'key', 'people', 'from', 'outside', 'the', 'cycling', 'industry', 'who', 'were', 'hired', 'to', 'bring', 'the', ' ', 'fast', '-', 'growing', 'company', 'under', 'tighter', 'control']", mr. eidsmo is one of several key people from outside the cycling industry who were hired to bring the  fast-growing company under tighter control 
"[' ', 'would', ""n't"", 'the', 'japanese', 'like', 'a', 'piece', 'of', 'it']", would n't the japanese like a piece of it 
"[' ', 'but', 'it', 'would', 'just', 'mean', 'a', 'great', 'first', 'and', 'second', 'quarter', 'next', 'year']", but it would just mean a great first and second quarter next year 
"[' ', 'the', 'fed', 'should', 'guard', 'against', ' ', 'risk', 'but', 'not', 'against', 'the', 'risks', 'inherent', 'in', 'individual', 'stocks']", the fed should guard against  risk but not against the risks inherent in individual stocks 
"[' ', 'and', 'the', 'acquisition', 'which', 'made', ' ', 'one', 'of', 'christies', ""'"", 'top', 'five', 'shareholders', 'left', 'many', 'people', 'wondering', 'who', 'this', 'man', 'was', 'and', 'what', 'his', 'intentions', 'were']", and the acquisition which made  one of christies ' top five shareholders left many people wondering who this man was and what his intentions were 
"[' ', 'despite', 'seeing', 'his', 'plan', 'for', ' ', 'elections', ' ', 'the', 'cautious', 'secretary', 'of', 'state', 'is', 'so', 'far', 'unwilling', 'to', 'cut', 'u.s', '.', 'economic', 'or', 'military', 'aid', 'to', 'force', 'israeli', 'cooperation']", despite seeing his plan for  elections  the cautious secretary of state is so far unwilling to cut u.s. economic or military aid to force israeli cooperation 
"[' ', 'analysts', 'say', 'usair', 'stock', 'might', 'lose', 'four', 'or', 'five', 'points', 'if', 'the', 'steinhardt', 'stake', 'was', 'dumped', 'all', 'at', 'once']", analysts say usair stock might lose four or five points if the steinhardt stake was dumped all at once 
"[' ', 'those', 'two', 'groups', 'have', 'recently', 'been', 'leading', 'the', 'list', 'of', 'stocks', 'setting', 'new', 'highs']", those two groups have recently been leading the list of stocks setting new highs 
"[' ', 'traders', 'expect', 'the', 'bonds', 'to', 'yield', 'about', 'N', 'to', 'N', 'percentage', 'point', 'above', 'the', 'treasury', ""'s"", 'benchmark', '30-year', 'bond', 'which', 'ended', 'tuesday', 'with', 'a', 'yield', 'of', 'about', 'N', 'N']", traders expect the bonds to yield about N to N percentage point above the treasury 's benchmark 30-year bond which ended tuesday with a yield of about N N 
"[' ', 'about', 'N', 'chinese', 'were', 'awaiting', ' ', 'yesterday']", about N chinese were awaiting  yesterday 
"[' ', 'hundreds', 'of', 'smaller', 'creditors', 'could', 'get', 'nothing', 'according', 'to', 'attorneys', 'involved']", hundreds of smaller creditors could get nothing according to attorneys involved 
"[' ', 'he', 'is', 'now', 'in', 'solo', 'law', 'practice', 'in', 'washington', 'but', 'his', 'fees', 'have', 'been', ' ', 'and', 'he', 'failed', 'in', 'efforts', 'to', 'win', 'a', 'chunk', 'of', 'his', ' ', ""'s"", 'royalties', 'on', 'her', ' ', 'book']", he is now in solo law practice in washington but his fees have been  and he failed in efforts to win a chunk of his  's royalties on her  book 
"[' ', 'things', 'work', 'out', 'unexpectedly', 'in', 'life', 'said', 'ms', '.', 'volokh']", things work out unexpectedly in life said ms. volokh 
"[' ', 'if', 'human', 'beings', 'ca', ""n't"", 'cut', 'federal', 'spending', ' ', 'and', 'they', 'ca', ""n't"", 'let', 'the', 'computers', 'do', 'it']", if human beings ca n't cut federal spending  and they ca n't let the computers do it 
"[' ', 'the', 'oversight', 'board', 'created', 'in', 'the', 'savings', '-', 'and', '-', 'loan', 'law', 'signed', 'in', 'august', 'sets', 'policy', 'for', 'the', 'rtc', 'which', 'will', 'sell', 'hundreds', 'of', 'the', 'nation', ""'s"", 'sick', 'thrifts', 'and', 'billions', 'of', 'dollars', 'of', 'their', 'assets']", the oversight board created in the savings-and-loan law signed in august sets policy for the rtc which will sell hundreds of the nation 's sick thrifts and billions of dollars of their assets 
"[' ', 'the', 'operating', 'territory', 'includes', 'coal', 'terminals', 'on', 'the', 'ohio', 'river', 'and', 'in', 'newport', 'news', 'va']", the operating territory includes coal terminals on the ohio river and in newport news va 
"[' ', 'both', 'are', 'in', 'great', 'need', 'of', 'foreign', 'exchange', 'and', 'south', 'africa', 'is', 'also', 'under', 'pressure', 'to', 'meet', 'foreign', 'loan', 'commitments', 'he', 'said']", both are in great need of foreign exchange and south africa is also under pressure to meet foreign loan commitments he said 
"[' ', 'the', 'man', 'who', 'wore', 'out', 'his', 'shoes', ' ', 'around', ' ', 'in', 'N', 'describing', 'in', 'his', 'travel', 'book', ' ', 'a', 'la', ' ', 'how', 'he', ' ', 'for', 'food', 'and', 'stayed', 'in', '  ', 'now', 'tours', 'spain', 'in', 'a', ' ']", the man who wore out his shoes  around  in N describing in his travel book  a la  how he  for food and stayed in   now tours spain in a  
"[' ', 'but', 'he', 'also', 'pointed', 'out', 'that', 'the', 'recalls', 'will', 'have', 'no', 'impact', 'on', 'ge', ""'s"", 'engine', 'production']", but he also pointed out that the recalls will have no impact on ge 's engine production 
"[' ', 'the', 'company', 'had', 'retained', 'the', 'fluor', 'daniel', 'unit', 'of', 'fluor', 'corp', '.', 'as', 'general', 'contractor']", the company had retained the fluor daniel unit of fluor corp. as general contractor 
"[' ', 'racial', 'gerrymandering', 'creating', 'separate', 'black', 'and', 'white', 'districts', 'says', 'that', 'we', 'have', 'discarded', 'that', 'belief', 'in', 'our', 'ability', 'to', 'live', 'together', 'and', 'govern', 'ourselves', 'as', 'one', 'people']", racial gerrymandering creating separate black and white districts says that we have discarded that belief in our ability to live together and govern ourselves as one people 
"[' ', 'loral', 'corp', '.', 'said', 'it', 'received', 'a', '$', 'N', 'million', 'order', 'from', 'turkey', ""'s"", 'ministry', 'of', 'defense', 'the', 'largest', 'contract', 'the', 'company', 'ever', 'has', 'received']", loral corp. said it received a $ N million order from turkey 's ministry of defense the largest contract the company ever has received 
"[' ', 'still', 'britain', ""'s"", 'current', 'slump', 'is', 'a', 'cause', 'for', 'concern', 'here', 'as', 'the', 'nation', 'joins', 'in', 'the', 'european', 'community', ""'s"", 'plan', 'to', 'create', 'a', 'unified', 'market', 'by', 'N']", still britain 's current slump is a cause for concern here as the nation joins in the european community 's plan to create a unified market by N 
['   '],   
"[' ', 'but', 'nissan', 'expects', 'to', 'earn', 'only', 'N', 'billion', 'yen', 'in', 'the', 'current', 'fiscal', 'year', 'a', 'modest', 'increase', 'of', 'N', 'N']", but nissan expects to earn only N billion yen in the current fiscal year a modest increase of N N 
"[' ', 'madison', ""'s"", 'noble', 'and', ' ', 'vision', 'of', 'the', 'representative', 'still', 'can', 'guide', 'us']", madison 's noble and  vision of the representative still can guide us 
"[' ', 'the', 'stock', 'tumbled', 'N', 'N', 'to', 'N', 'on', 'volume', 'of', 'N', 'million', 'shares']", the stock tumbled N N to N on volume of N million shares 
"[' ', 'the', 'bank', 'projects', 'akzo', 'will', 'show', 'per', '-', 'share', 'earnings', 'of', 'N', 'guilders', 'in', 'N', 'up', 'from', 'an', 'estimated', 'N', 'guilders', 'for', 'this', 'year', 'and', 'the', 'N', 'guilders', 'reported', 'for', 'N']", the bank projects akzo will show per-share earnings of N guilders in N up from an estimated N guilders for this year and the N guilders reported for N 
"[' ', 'and', 'last', 'year', ' ', 'holdings', 'inc', '.', 'went', 'private', 'for', 'about', '$', 'N', 'million']", and last year  holdings inc. went private for about $ N million 
"[' ', 'bourbon', 'exporters', 'have', 'succeeded', 'in', 'japan', 'where', 'other', 'industries', 'have', 'failed', 'avoiding', 'cultural', ' ', 'in', 'marketing', 'and', 'distribution', 'by', ' ', 'themselves', 'with', 'local', 'agents']", bourbon exporters have succeeded in japan where other industries have failed avoiding cultural  in marketing and distribution by  themselves with local agents 
"[' ', 'a', 'week', 'ago', 'his', 'gallery', 'racked', 'up', 'a', '$', 'N', 'million', ' ', 'at', 'a', 'sotheby', ""'s"", 'auction', 'in', 'new', 'york', 'buying', 'seven', 'works', 'including', 'a', ' ']", a week ago his gallery racked up a $ N million  at a sotheby 's auction in new york buying seven works including a  
"[' ', 'the', 'park', 'also', 'has', 'emergency', 'centers', 'where', 'specially', 'trained', 'employees', 'would', 'go', 'to', 'coordinate', 'evacuation', 'and', 'rescue', 'plans', 'using', ' ', 'cellular', 'phones', 'and', 'a', ' ', 'system']", the park also has emergency centers where specially trained employees would go to coordinate evacuation and rescue plans using  cellular phones and a  system 
"[' ', 'but', 'such', 'operations', 'typically', 'are', ""n't"", 'performed', 'because', 'there', 'is', 'no', 'sign', 'right', 'after', 'an', 'injury', 'that', 'surgery', 'would', 'be', 'beneficial']", but such operations typically are n't performed because there is no sign right after an injury that surgery would be beneficial 
"[' ', 'democrats', 'want', 'to', 'avoid', 'having', 'to', 'make', 'that', 'choice', 'by', 'making', 'the', 'capital', '-', 'gains', 'tax', 'cut', 'an', 'individual', 'bill']", democrats want to avoid having to make that choice by making the capital-gains tax cut an individual bill 
"[' ', 'in', 'the', 'house', '-', 'passed', 'tax', 'bill', 'mr', '.', ' ', 'got', 'his', 'wish', 'real', '-', 'estate', 'assets', 'are', 'included', 'in', 'the', 'capital', '-', 'gains', 'provision']", in the house-passed tax bill mr.  got his wish real-estate assets are included in the capital-gains provision 
"[' ', 'what', 'it', 'does', ""n't"", 'say', 'is', 'that', 'the', 'entire', 'campaign', 'may', 'be', 'the', 'fund', '-', 'raising', 'letter', 'itself']", what it does n't say is that the entire campaign may be the fund-raising letter itself 
"[' ', 'last', 'year', 'morgan', 'grenfell', 'shut', 'down', 'its', 'ailing', 'u.k', '.', 'securities', 'operations']", last year morgan grenfell shut down its ailing u.k. securities operations 
"[' ', 'donald', ' ', 'an', 'attorney', 'for', 'the', ' ', 'firm', 'denies', 'the', 'fraud', 'allegations', 'and', 'says', 'the', ' ', 'were', 'fully', ' ', 'that', 'they', 'were', 'pursuing', 'a', 'high', '-', 'risk', 'investment']", donald  an attorney for the  firm denies the fraud allegations and says the  were fully  that they were pursuing a high-risk investment 
"[' ', 'control', 'data', 'corp', '.', 'agreed', 'to', 'sell', 'its', 'idle', 'supercomputer', 'manufacturing', 'plant', 'here', 'to', 'minnesota', 'mining', '&', 'manufacturing', 'co.', 'for', '$', 'N', 'million']", control data corp. agreed to sell its idle supercomputer manufacturing plant here to minnesota mining & manufacturing co. for $ N million 
"[' ', 'owners', 'largely', ' ', 'in', 'the', 'past', 'are', 'now', 'almost', 'desperately', 'looking', 'for', 'ways', 'to', 'lower', 'costs', 'and', 'raise', 'revenue', ' ', 'some', 'revolutionary', 'ideas', 'in', 'the', 'process']", owners largely  in the past are now almost desperately looking for ways to lower costs and raise revenue  some revolutionary ideas in the process 
"[' ', 'britain', ""'s"", 'economy', 'is', 'developing', 'rapidly', 'toward', ' ', 'says', 'j.', 'paul', ' ', 'international', 'economist', 'with', 'smith', 'barney', 'harris', 'upham', 'co.', 'in', 'paris']", britain 's economy is developing rapidly toward  says j. paul  international economist with smith barney harris upham co. in paris 
"[' ', 'he', 'argues', 'that', 'the', 'dollar', 'is', 'now', 'moving', ' ', 'adding', 'that', 'the', 'next', 'leg', 'could', 'be', 'the', 'beginning', 'of', 'a', 'longer', 'term', 'bearish', 'phase']", he argues that the dollar is now moving  adding that the next leg could be the beginning of a longer term bearish phase 
"[' ', 'to', 'be', 'sure', 'the', 'full', 'senate', 'facing', 'a', ' ', 'budget', 'deadline', 'last', 'friday', 'stripped', 'away', 'all', 'of', 'the', 'tax', 'breaks', 'that', 'were', 'contained', 'in', 'the', 'finance', 'committee', 'bill']", to be sure the full senate facing a  budget deadline last friday stripped away all of the tax breaks that were contained in the finance committee bill 
"[' ', 'N', 'a.m']", N a.m 
"[' ', 'the', 'real', 'difference', 'seems', 'to', 'be', 'that', 'the', 'cash', 'market', 'here', 'is', 'big', 'enough', 'and', 'liquid', 'enough', 'that', 'the', 'futures', 'market', 'is', ""n't"", 'having', 'the', 'same', 'impact', 'it', 'does', 'in', 'america']", the real difference seems to be that the cash market here is big enough and liquid enough that the futures market is n't having the same impact it does in america 
"[' ', 'many', 'physicians', 'have', 'expressed', 'concern', 'over', 'the', 'heavy', 'bleeding', 'which', 'occurs', 'even', 'if', 'the', 'drug', 'fails', 'to', 'induce', 'an', 'abortion']", many physicians have expressed concern over the heavy bleeding which occurs even if the drug fails to induce an abortion 
"[' ', 'equitec', 'posted', 'a', '$', 'N', 'million', 'net', 'loss', 'in', 'the', 'second', 'quarter', 'on', '$', 'N', 'million', 'of', 'revenue', 'compared', 'with', 'a', 'net', 'loss', 'of', '$', 'N', 'million', 'in', 'the', 'year', '-', 'earlier', 'period', 'on', 'revenue', 'of', '$', 'N', 'million']", equitec posted a $ N million net loss in the second quarter on $ N million of revenue compared with a net loss of $ N million in the year-earlier period on revenue of $ N million 
"[' ', 'each', 'defendant', 'faces', 'a', 'possible', 'sentence', 'of', 'N', 'years', 'in', 'prison', 'and', '$', 'N', 'in', 'fines']", each defendant faces a possible sentence of N years in prison and $ N in fines 
"[' ', 'this', ' ', 'child', 'turns', 'out', 'to', 'be', 'a', 'blessing', 'and', 'a', ' ']", this  child turns out to be a blessing and a  
"[' ', 'what', 'is', 'wrong', 'with', 'expecting', 'the', 'japanese', 'to', 'conform', 'to', 'american', ' ', 'when', 'they', ' ', 'here']", what is wrong with expecting the japanese to conform to american  when they  here 
"[' ', 'underwear', 'scored', 'a', ' ', 'N', 'N', 'in', 'brand', 'loyalty', 'but', 'consumer', 'researchers', 'say', 'that', ""'s"", 'actually', 'quite', 'high', 'for', 'such', 'a', 'mundane', 'product']", underwear scored a  N N in brand loyalty but consumer researchers say that 's actually quite high for such a mundane product 
